date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,all_genre,main_genre,broad_genre,album,album_uri,num_songs_on_album,album_type,release_date
9/28/13,2013,I Do It,i do it,2 chainz,2 chainz,94,0,1,94,New,https://embed.spotify.com/?uri=spotify:track:1DRRWz7CF55lysOeyCFEdh,1DRRWz7CF55lysOeyCFEdh,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71101017,"[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,B.O.A.T.S. II #METIME (Deluxe),spotify:album:3m0MH2qRupmo8waQOwXkrV,17,album,1/1/13
9/28/13,2013,Reflektor,reflektor,arcade fire,arcade fire,99,0,1,99,New,https://embed.spotify.com/?uri=spotify:track:0UjGKszZwvDrxl0WlAU7Wc,0UjGKszZwvDrxl0WlAU7Wc,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71301378,"[u'canadian indie', u'chamber pop', u'garage rock', u'indie folk', u'indie pop', u'indie rock', u'modern rock', u'permanent wave']",[u'permanent wave'],rock,Reflektor,spotify:album:4E0m7AIVc2d2QZMrMNXdMZ,13,album,1/1/13
9/21/13,2013,Thrift Shop,thrift shop,macklemore,macklemore,1,37,49,47,-10,https://embed.spotify.com/?uri=spotify:track:1CmUZGtH29Kx36C1Hleqlz,1CmUZGtH29Kx36C1Hleqlz,,[u'pop rap'],[u'pop rap'],rap,The Heist,spotify:album:6XO9dbsH9zhuQgFGH0hUrb,15,album,10/10/12
9/21/13,2013,Come & Get It,come & get it,selena gomez,selena gomez,6,34,22,46,-12,https://embed.spotify.com/?uri=spotify:track:7Gkphzdh5ouurEt7JT49Yu,7Gkphzdh5ouurEt7JT49Yu,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USH5V1321697,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Stars Dance,spotify:album:3cGKAHAUhAaTTezK4GbBhQ,13,album,1/1/13
9/21/13,2013,The Other Side,the other side,jason derulo,jason derulo,18,39,21,50,-11,https://embed.spotify.com/?uri=spotify:track:4CLZ3D2RCI5ZCfB51D6NwB,4CLZ3D2RCI5ZCfB51D6NwB,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USWBV1300340,"[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop', u'r&b']",[u'r&b'],r&b,Talk Dirty,spotify:album:4PeZu0It7qVrTG40t3HM9A,11,album,9/10/13
9/21/13,2013,Body Party,body party,ciara,ciara,22,53,20,53,0,https://embed.spotify.com/?uri=spotify:track:16C3J2WNhVYSNkpIQRtG2A,16C3J2WNhVYSNkpIQRtG2A,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301218,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Ciara,spotify:album:1ZhBKlFwsI2ppVo8LivPyG,10,album,7/5/13
9/21/13,2013,Goodbye Town,goodbye town,lady antebellum,lady antebellum,80,80,11,86,-6,https://embed.spotify.com/?uri=spotify:track:1qDahv56bbyCytqvnvY2Yp,1qDahv56bbyCytqvnvY2Yp,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71300753,"[u'contemporary country', u'country', u'country dawn', u'country road', u'neo mellow']",[u'neo mellow'],country,Golden,spotify:album:254bcFt3AV1O2B121GFD9S,12,album,5/6/13
9/21/13,2013,F*ckwithmeyouknowigotit,f*ckwithmeyouknowigotit,jay-z,jay-z,64,92,9,95,-3,,,,"[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap']",[u'rap'],rap,unknown,unknown,unknown,unknown,unknown
9/21/13,2013,When I See This Bar,when i see this bar,kenny chesney,kenny chesney,84,84,7,90,-6,https://embed.spotify.com/?uri=spotify:track:0j2r2jGG0IJVdUboypMFYO,0j2r2jGG0IJVdUboypMFYO,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=US6XF1300011,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Life On A Rock,spotify:album:69A2qjbFkwSfxJgPNquFzx,10,album,4/30/13
9/21/13,2013,Turn The Night Up,turn the night up,enrique iglesias,enrique iglesias,61,75,6,78,-3,https://embed.spotify.com/?uri=spotify:track:3dSIeXdrdDlrQqw8orI57q,3dSIeXdrdDlrQqw8orI57q,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71301004,"[u'dance pop', u'latin', u'latin pop', u'mexican pop', u'pop', u'pop quebecois', u'tropical']",[u'tropical'],pop,SEX AND LOVE (Deluxe),spotify:album:2kZkiVn1m00XcgaWlLb2LD,16,album,1/1/14
9/21/13,2013,Almost Is Never Enough,almost is never enough,ariana grande,ariana grande,82,0,2,82,Re-Entry,https://embed.spotify.com/?uri=spotify:track:6YbDAwAzXrijLm3AQ9nBrv,6YbDAwAzXrijLm3AQ9nBrv,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71301689,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Yours Truly,spotify:album:5xSvNPstcxHtR4ap2vvN8A,12,album,1/1/13
9/21/13,2013,Versace,versace,migos,migos,99,0,1,99,New,https://embed.spotify.com/?uri=spotify:track:6xhblLundMJAiG9jF7nlxs,6xhblLundMJAiG9jF7nlxs,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUYG1035925,"[u'pop', u'rap', u'trap music']",[u'trap music'],rap,Versace (feat. Drake) [Remix] - Single,spotify:album:35Lhx0cJU8MMnENePMmt6f,1,single,1/6/15
9/21/13,2013,Act Right,act right,yo gotti,yo gotti,100,0,1,100,New,https://embed.spotify.com/?uri=spotify:track:5mssvkX1kJD61BmDotmDaC,5mssvkX1kJD61BmDotmDaC,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301689,"[u'dirty south rap', u'dwn trap', u'gangster rap', u'hip hop', u'memphis hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,I Am,spotify:album:57gO7DyFyvl59GdBHtjI74,13,album,11/16/13
9/14/13,2013,Power Trip,power trip,j. cole,j cole,19,42,29,47,-5,https://embed.spotify.com/?uri=spotify:track:1EbWiEra7ovNsMq3DeLSDy,1EbWiEra7ovNsMq3DeLSDy,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USQX91300747,"[u'pop', u'pop rap', u'rap']",[u'rap'],rap,Born Sinner,spotify:album:1NfrmcXk8xNennyxQ57JcW,21,album,6/14/13
9/14/13,2013,Crash My Party,crash my party,luke bryan,luke bryan,18,38,21,50,-12,https://embed.spotify.com/?uri=spotify:track:2aD522ogF60nzLlju8mfb7,2aD522ogF60nzLlju8mfb7,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71300728,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,13,album,1/1/13
9/14/13,2013,How Many Drinks?,how many drinks?,miguel,miguel,69,74,20,78,-4,https://embed.spotify.com/?uri=spotify:track:5ctk3VJoHoURSiwkCJn2bf,5ctk3VJoHoURSiwkCJn2bf,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81300175,"[u'dance pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap']",[u'rap'],r&b,Kaleidoscope Dream,spotify:album:21XMv0TCsnhWPt7MNVvkzD,11,album,9/28/12
9/14/13,2013,No New Friends (SFTB Remix),no new friends,dj khaled,dj khaled,37,88,19,94,-6,https://embed.spotify.com/?uri=spotify:track:1jZi8HvWkfWIQcmlxmqber,1jZi8HvWkfWIQcmlxmqber,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1300094,"[u'dance pop', u'dirty south rap', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,Suffering From Success,spotify:album:0nRAbeyOElQVVHsDTRYbOO,14,album,10/22/13
9/14/13,2013,Acapella,acapella,karmin,karmin,72,82,8,93,-11,https://embed.spotify.com/?uri=spotify:track:0FhhskIAZ5JiNBh2sP7Aza,0FhhskIAZ5JiNBh2sP7Aza,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301623,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Pulses,spotify:album:2UvU0egYoXsysWkHqQy4Lc,13,album,3/21/14
9/14/13,2013,Hail To The King,hail to the king,avenged sevenfold,avenged sevenfold,83,89,3,83,6,https://embed.spotify.com/?uri=spotify:track:3kMBEnLhExewYVmOD0wGu0,3kMBEnLhExewYVmOD0wGu0,,"[u'alternative metal', u'nu metal', u'post-grunge']",[u'post-grunge'],unknown,Hail to the King,spotify:album:0ks45m1bsP2JsZpM5D2FFA,10,album,8/23/13
9/14/13,2013,Blood On The Leaves,blood on the leaves,kanye west,kanye west,89,0,2,89,Re-Entry,https://embed.spotify.com/?uri=spotify:track:42GcjriRK6srwHkfbkBqVl,42GcjriRK6srwHkfbkBqVl,,"[u'pop rap', u'rap']",[u'rap'],rap,Yeezus,spotify:album:7D2NdGvBHIavgLhmcwhluK,10,album,1/1/13
9/14/13,2013,Oh Sweet Lorraine,oh sweet lorraine,green shoe studio,green shoe studio,42,0,1,42,New,https://embed.spotify.com/?uri=spotify:track:0byFa7HDKamSnzxMPEF6dj,0byFa7HDKamSnzxMPEF6dj,,[],[],unknown,Oh Sweet Lorraine (feat. Jacob Colgan & Fred Stobaugh),spotify:album:3PNSKAB1ccMiVV6gdW0kGX,1,single,7/18/13
9/14/13,2013,Rock N Roll,rock n roll,avril lavigne,avril lavigne,91,0,1,91,New,https://embed.spotify.com/?uri=spotify:track:64iuGgGJgnk0mX3tyChce5,64iuGgGJgnk0mX3tyChce5,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301901,"[u'canadian pop', u'candy pop', u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Avril Lavigne,spotify:album:512J2VIGOTP50qp5MNEUyG,13,album,11/6/13
9/7/13,2013,I Want Crazy,i want crazy,hunter hayes,hunter hayes,19,30,20,41,-11,https://embed.spotify.com/?uri=spotify:track:2tC3NZsLgXr9CXvOKon19c,2tC3NZsLgXr9CXvOKon19c,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1300273,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'neo mellow', u'pop', u'post-teen pop']",[u'post-teen pop'],country,I Want Crazy,spotify:album:2KeeTXnjFm1gzPgAx3vLD5,1,single,4/7/13
9/7/13,2013,U.O.E.N.O.,u.o.e.n.o.,rocko,rocko,20,53,20,55,-2,https://embed.spotify.com/?uri=spotify:track:0HFrCOmhCYXlv4NdEwRAuj,0HFrCOmhCYXlv4NdEwRAuj,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUYG1030137,"[u'deep southern trap', u'deep trap', u'dirty south rap', u'gangster rap', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Gift Of Gab 2 (Deluxe Edition),spotify:album:4EQhr3EJRD17G04xpJybMF,17,album,3/5/13
9/7/13,2013,Beat It,beat it,sean kingston,sean kingston,52,92,18,99,-7,https://embed.spotify.com/?uri=spotify:track:4OjmCvRsvo2lAiB9O8KLxe,4OjmCvRsvo2lAiB9O8KLxe,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301264,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Back 2 Life,spotify:album:1fOIkbQO1zU1rO3GLIGJBH,11,album,9/10/13
9/7/13,2013,#Beautiful,#beautiful,mariah carey,mariah carey,15,86,16,95,-9,https://embed.spotify.com/?uri=spotify:track:3zt5ApnBLg9odHEDOd24IM,3zt5ApnBLg9odHEDOd24IM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71300881,"[u'dance pop', u'hip pop', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,#Beautiful,spotify:album:5zNSlhQEOYZeWAhcOVnxJL,1,single,5/7/13
9/7/13,2013,Crazy Kids,crazy kids,ke$ha,ke$ha,40,81,13,97,-16,https://embed.spotify.com/?uri=spotify:track:19vqpjwWDbPmizICIUFinw,19vqpjwWDbPmizICIUFinw,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USRV81300226,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop']",[u'post-teen pop'],rap,Warrior (Deluxe Version),spotify:album:0gT5HL6RnvHBxJ2gY7lidR,16,album,11/30/12
9/7/13,2013,LoveHate Thing,lovehate thing,wale,wale,89,93,8,98,-5,https://embed.spotify.com/?uri=spotify:track:1fnNGhUpiLyrN9ZjrNSnt9,1fnNGhUpiLyrN9ZjrNSnt9,,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,The Gifted,spotify:album:2m1DkB7oqaZu8BzAAUfwlq,16,album,6/25/13
9/7/13,2013,Wildfire,wildfire,john mayer,john mayer,85,98,3,85,13,https://embed.spotify.com/?uri=spotify:track:0QTCTu0CXv4X1JEE4gNpGv,0QTCTu0CXv4X1JEE4gNpGv,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301992,"[u'neo mellow', u'pop', u'pop rock', u'singer-songwriter']",[u'singer-songwriter'],rock,Paradise Valley,spotify:album:712VoD72K500yLhhgqCyVe,11,album,8/16/13
9/7/13,2013,Helluva Night,helluva night,ludacris,ludacris,96,0,1,96,New,https://embed.spotify.com/?uri=spotify:track:0flKDWZq11997Fb2ptkQvu,0flKDWZq11997Fb2ptkQvu,,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Helluva Night,spotify:album:1Mlr0VDIeEyGTFwfnBXdlP,1,single,8/20/13
8/31/13,2013,When I Was Your Man,when i was your man,bruno mars,bruno mars,1,39,35,49,-10,https://embed.spotify.com/?uri=spotify:track:0nJW01T7XtvILxQgC5J7Wh,0nJW01T7XtvILxQgC5J7Wh,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1200782,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Unorthodox Jukebox,spotify:album:58ufpQsJ1DS5kq4hhzQDiI,10,album,12/7/12
8/31/13,2013,I Love It,i love it,icona pop,icona pop,7,34,29,51,-17,https://embed.spotify.com/?uri=spotify:track:3VZQshi4COChhXaz7cLP02,3VZQshi4COChhXaz7cLP02,,"[u'candy pop', u'dance pop', u'metropopolis', u'pop', u'swedish pop', u'swedish synthpop']",[u'swedish synthpop'],pop,THIS IS... ICONA POP,spotify:album:59ZxtwIOD1wowkNvVHXqtP,11,album,8/27/13
8/31/13,2013,Boys 'Round Here,boys 'round here,blake shelton,blake shelton,12,46,21,48,-2,https://embed.spotify.com/?uri=spotify:track:39FwE8edwuyiaa4PrGBkP7,39FwE8edwuyiaa4PrGBkP7,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Based on a True Story... (Deluxe Version),spotify:album:6MzrSTAQdDR92tHLLAhYp0,14,album,3/26/13
8/31/13,2013,Right Now,right now,rihanna,rihanna,50,62,9,90,-28,https://embed.spotify.com/?uri=spotify:track:1dtHifsnHKETU1itb6AogI,1dtHifsnHKETU1itb6AogI,,"[u'dance pop', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Unapologetic (Deluxe),spotify:album:4eddbruVtOqw8khwxSH6H2,17,album,12/11/12
8/31/13,2013,Without Me,without me,fantasia,fantasia,74,0,2,100,Re-Entry,https://embed.spotify.com/?uri=spotify:track:22TbtBhfPhnViXjoglOzCw,22TbtBhfPhnViXjoglOzCw,,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'quiet storm', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Side Effects of You,spotify:album:4YN3itoBQC2RuOi0fk8sQt,13,album,4/22/13
8/31/13,2013,This Is Gospel,this is gospel,panic! at the disco,panic! at the disco,87,0,1,87,New,https://embed.spotify.com/?uri=spotify:track:3yZQk5PC52CCmT4ZaTIKvv,3yZQk5PC52CCmT4ZaTIKvv,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1300597,"[u'emo', u'modern rock', u'pop punk', u'vegas indie']",[u'vegas indie'],rock,"Too Weird To Live, Too Rare To Die!",spotify:album:1hxraaWEf3wFnJxADf8Dge,10,album,10/4/13
8/31/13,2013,We Own The Night,we own the night,the wanted,the wanted,94,0,1,94,New,https://embed.spotify.com/?uri=spotify:track:1FZTqomD07F1I2OVIJZz81,1FZTqomD07F1I2OVIJZz81,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71300925,"[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,Word Of Mouth,spotify:album:3wLINTYfZERHv3w5pXZLdK,12,album,1/1/13
8/31/13,2013,Your Side Of The Bed,your side of the bed,little big town,little big town,96,0,1,96,New,https://embed.spotify.com/?uri=spotify:track:7LwJG5mCWzQAz1tZr2FZ4D,7LwJG5mCWzQAz1tZr2FZ4D,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN21200057,"[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']",[u'modern country rock'],country,Tornado,spotify:album:5IIYlM5tjDtW3fIgOIA5TB,11,album,9/7/12
8/24/13,2013,Ho Hey,ho hey,the lumineers,the lumineers,3,44,62,50,-6,https://embed.spotify.com/?uri=spotify:track:5BSndweF91KDqyxANsZcQH,5BSndweF91KDqyxANsZcQH,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USDMG1260812,"[u'folk-pop', u'indie folk', u'indie pop', u'modern rock', u'stomp and holler']",[u'stomp and holler'],rock,The Lumineers,spotify:album:6NWYmlHxAME5KXtxrTlUxW,11,album,4/3/12
8/24/13,2013,Bad,bad,wale,wale,21,40,26,45,-5,https://embed.spotify.com/?uri=spotify:track:64Nbnw22f8adeMuLd1nSBD,64Nbnw22f8adeMuLd1nSBD,,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,The Gifted,spotify:album:2m1DkB7oqaZu8BzAAUfwlq,16,album,6/25/13
8/24/13,2013,Bubble Butt,bubble butt,major lazer,major lazer,56,83,9,56,27,https://embed.spotify.com/?uri=spotify:track:4erIrODaoV04TQrgFFaTbm,4erIrODaoV04TQrgFFaTbm,,"[u'dance pop', u'edm', u'electro house', u'moombahton', u'pop']",[u'pop'],edm,Free the Universe (Extended Version),spotify:album:5T97jBfFJ0lkrGmc1TZ6Xp,18,album,4/16/13
8/24/13,2013,What About Love,what about love,austin mahone,austin mahone,66,71,9,92,-21,https://embed.spotify.com/?uri=spotify:track:7h0UYZxGLiy0UCWGU1eaVF,7h0UYZxGLiy0UCWGU1eaVF,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1300093,"[u'dance pop', u'pop', u'post-teen pop', u'viral pop']",[u'viral pop'],pop,The Secret,spotify:album:4nSUFTm077fVEPP046MZMk,9,album,5/27/14
8/24/13,2013,Chloe (You're The One I Want),chloe,emblem3,emblem3,93,93,3,94,-1,https://embed.spotify.com/?uri=spotify:track:5o0oypIQQ2PgGde8wLjbhx,5o0oypIQQ2PgGde8wLjbhx,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301206,"[u'post-teen pop', u'talent show', u'teen pop']",[u'teen pop'],pop,Nothing To Lose (Deluxe Version),spotify:album:4rA1y7l62I627A69JFG1Vk,15,album,7/26/13
8/24/13,2013,Cruisin' For A Bruisin',cruisin' for a bruisin',"ross lynch, grace phipps and jason evigan",ross lynch,82,89,3,98,-9,https://embed.spotify.com/?uri=spotify:track:5e3UWcbvTaF5CJWu81MqlQ,5e3UWcbvTaF5CJWu81MqlQ,,[u'post-teen pop'],[u'post-teen pop'],pop,Teen Beach Movie,spotify:album:5ANe5AfOnYydm3lXELfiHF,15,compilation,1/1/13
8/24/13,2013,Made In The USA,made in the usa,demi lovato,demi lovato,80,0,2,89,Re-Entry,https://embed.spotify.com/?uri=spotify:track:6SjCa7LhEpPNiCxe3bLln4,6SjCa7LhEpPNiCxe3bLln4,,"[u'dance pop', u'pop', u'post-teen pop']",[u'post-teen pop'],pop,Demi,spotify:album:6Kssm2LosQ0WyLukFZkEG5,13,album,1/1/13
8/24/13,2013,Hopeless Wanderer,hopeless wanderer,mumford,mumford,59,0,1,59,New,https://embed.spotify.com/?uri=spotify:track:2MyqLgJ8Ek3ElMJlFu9G3K,2MyqLgJ8Ek3ElMJlFu9G3K,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBUV71300572,"[u'folk-pop', u'neo mellow']",[u'neo mellow'],rock,Babel (Deluxe Version),spotify:album:7HcmUZBCV4XR2YwEiQN5jK,15,album,9/21/12
8/17/13,2013,My Songs Know What You Did In The Dark (Light Em Up),my songs know what you did in the dark,fall out boy,fall out boy,13,38,26,43,-5,https://embed.spotify.com/?uri=spotify:track:7s0lDK7y3XLmI7tcsRAbW0,7s0lDK7y3XLmI7tcsRAbW0,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=GBC251602175,"[u'emo', u'modern rock', u'pop punk']",[u'pop punk'],rock,Save Rock And Roll,spotify:album:0EVJX4RlYKuApsAN5CaDa3,11,album,1/1/13
8/17/13,2013,Wagon Wheel,wagon wheel,darius rucker,darius rucker,15,46,26,49,-3,https://embed.spotify.com/?uri=spotify:track:3xdjjKMcMOFgo1eQrfbogM,3xdjjKMcMOFgo1eQrfbogM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCN21200056,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'pop rock']",[u'pop rock'],country,True Believers,spotify:album:6cowf7fdb5dgKoglTekOK8,12,album,5/17/13
8/17/13,2013,Hey Pretty Girl,hey pretty girl,kip moore,kip moore,41,42,20,53,-11,https://embed.spotify.com/?uri=spotify:track:75p6fgACKYIyIhsoG411SZ,75p6fgACKYIyIhsoG411SZ,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71300322,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Up All Night,spotify:album:191BU6Uvnf7oNTjO4n36Yu,11,album,1/1/12
8/17/13,2013,Rich As F**k,rich as f**k,lil wayne,lil wayne,38,60,20,65,-5,https://embed.spotify.com/?uri=spotify:track:3SShjQBczSt1HMpWA9zbwE,3SShjQBczSt1HMpWA9zbwE,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USCMV1300041,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",[u'trap music'],rap,I Am Not A Human Being II (Deluxe),spotify:album:4rhNBjL39LW5tuZgRShtnx,17,album,1/1/13
8/17/13,2013,Anywhere With You,anywhere with you,jake owen,jake owen,46,87,20,87,0,https://embed.spotify.com/?uri=spotify:track:2yWtLaPCOUDyi7f1lOXCn5,2yWtLaPCOUDyi7f1lOXCn5,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Barefoot Blue Jean Night,spotify:album:4GeJssW5iLOSLOIXhLfOUJ,11,album,8/26/11
8/17/13,2013,Jump Right In,jump right in,zac brown band,zac brown band,53,75,15,88,-13,https://embed.spotify.com/?uri=spotify:track:6yIMatK8OCXC3GuIlwHxuM,6yIMatK8OCXC3GuIlwHxuM,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USATV1300307,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Uncaged,spotify:album:50JEs25Ca52Q8lcAkuttuP,11,album,7/6/12
8/17/13,2013,I'm Out,i'm out,ciara,ciara,44,93,5,99,-6,https://embed.spotify.com/?uri=spotify:track:3c7MNgwEBQTnrOWLjU1DHq,3c7MNgwEBQTnrOWLjU1DHq,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USSM21301569,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Ciara,spotify:album:1ZhBKlFwsI2ppVo8LivPyG,10,album,7/5/13
8/10/13,2013,DONE.,done.,the band perry,the band perry,43,47,20,67,-20,https://embed.spotify.com/?uri=spotify:track:3Sj9R76xMNZ2e8J8gKr1xh,3Sj9R76xMNZ2e8J8gKr1xh,https://embed.vevo.com?partnerId=0bcf11f5-81bc-469a-a74f-b370f19def6e&autoplay=true&isrc=USUV71300386,"[u'contemporary country', u'country', u'country dawn', u'country road', u'modern country rock']",[u'modern country rock'],country,Pioneer,spotify:album:4oXEoK7WVM1lNbmB59IrJ1,12,album,1/1/13
